city,outcome,outcome_label,outcome_value,exposure,exposure_value,percentile_25,percentile_75,cat,date_of_access,source,geo_level
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,% NH White,42.7746236945487,28.3324232079248,47.3369690651028,middle,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,% NH White,28.4843516507451,28.3324232079248,47.3369690651028,middle,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,% NH White,59.9965740714306,28.3324232079248,47.3369690651028,top,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,% NH White,32.096265302312,28.3324232079248,47.3369690651028,middle,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,% NH White,28.2817803936513,28.3324232079248,47.3369690651028,bottom,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,% NH White,34.4780330256638,28.3324232079248,47.3369690651028,middle,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,% NH White,42.5475056291514,28.3324232079248,47.3369690651028,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,% NH White,70.5604138287997,28.3324232079248,47.3369690651028,top,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,% NH White,24.6803392120991,28.3324232079248,47.3369690651028,bottom,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,% NH White,42.7569200034337,28.3324232079248,47.3369690651028,middle,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,% NH White,25.7250727359418,28.3324232079248,47.3369690651028,bottom,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,% NH White,63.8440988257709,28.3324232079248,47.3369690651028,top,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,% NH White,36.578492614948,28.3324232079248,47.3369690651028,middle,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,% Overcrowding,4.70751225052052,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,% Overcrowding,2.09647200521922,2.87210151394166,6.67088479899953,bottom,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,% Overcrowding,3.09510911910716,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,% Overcrowding,2.5336646579356,2.87210151394166,6.67088479899953,bottom,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,% Overcrowding,3.61960539130451,2.87210151394166,6.67088479899953,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,% Overcrowding,2.73431374745189,2.87210151394166,6.67088479899953,bottom,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,% Overcrowding,7.15308223113374,2.87210151394166,6.67088479899953,top,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,% Overcrowding,3.19003917068268,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,% Overcrowding,2.64403385819605,2.87210151394166,6.67088479899953,bottom,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,% Overcrowding,4.779191792886,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,% Overcrowding,6.57452345947105,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,% Overcrowding,1.90799744535907,2.87210151394166,6.67088479899953,bottom,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,% Overcrowding,1.83717224965086,2.87210151394166,6.67088479899953,bottom,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,% Overcrowding,4.28066019675211,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,% Overcrowding,13.1628065951329,2.87210151394166,6.67088479899953,top,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,% Overcrowding,3.84802287341643,2.87210151394166,6.67088479899953,middle,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,% Overcrowding,9.02222710586625,2.87210151394166,6.67088479899953,top,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,% Overcrowding,8.40603623960251,2.87210151394166,6.67088479899953,top,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,% Overcrowding,2.79776564555316,2.87210151394166,6.67088479899953,bottom,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,% Overcrowding,6.38758500756408,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,% Overcrowding,3.31983715270283,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,% Overcrowding,4.57080175508576,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,% Overcrowding,6.67835612120257,2.87210151394166,6.67088479899953,top,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,% Overcrowding,9.57387254932116,2.87210151394166,6.67088479899953,top,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,% Overcrowding,3.51800286888704,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,% Overcrowding,3.62570590676053,2.87210151394166,6.67088479899953,middle,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,% Poverty,13.2324391104836,13.7023088021325,19.0921518851457,bottom,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,% Poverty,21.2051034301772,13.7023088021325,19.0921518851457,top,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,% Poverty,18.9142435019497,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,% Poverty,12.8215909171663,13.7023088021325,19.0921518851457,bottom,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,% Poverty,18.389647313009,13.7023088021325,19.0921518851457,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,% Poverty,19.5375519522332,13.7023088021325,19.0921518851457,top,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,% Poverty,18.9366888234137,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,% Poverty,12.8617052721125,13.7023088021325,19.0921518851457,bottom,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,% Poverty,35.0192492200747,13.7023088021325,19.0921518851457,top,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,% Poverty,14.4865196035609,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,% Poverty,20.0583376364256,13.7023088021325,19.0921518851457,top,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,% Poverty,18.0453375973981,13.7023088021325,19.0921518851457,middle,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,% Poverty,16.1045718256327,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,% Poverty,13.6952472112117,13.7023088021325,19.0921518851457,bottom,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,% Poverty,17.9901101374556,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,% Poverty,19.143972905723,13.7023088021325,19.0921518851457,top,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,% Poverty,17.9478884730505,13.7023088021325,19.0921518851457,middle,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,% Poverty,16.7428556470669,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,% Poverty,24.3426430539896,13.7023088021325,19.0921518851457,top,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,% Poverty,17.9698105398552,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,% Poverty,13.7234935748947,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,% Poverty,17.7758134075901,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,% Poverty,12.8376612439524,13.7023088021325,19.0921518851457,bottom,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,% Poverty,8.71753773538522,13.7023088021325,19.0921518851457,bottom,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,% Poverty,10.9633279840315,13.7023088021325,19.0921518851457,bottom,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,% Poverty,16.241306338263,13.7023088021325,19.0921518851457,middle,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,% Production Worker,2.63476510383861,2.97404940807479,5.10367631800989,bottom,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,% Production Worker,3.13932955484036,2.97404940807479,5.10367631800989,middle,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,% Production Worker,2.19155546474283,2.97404940807479,5.10367631800989,bottom,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,% Production Worker,3.9919447791121,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,% Production Worker,4.83455132042299,2.97404940807479,5.10367631800989,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,% Production Worker,5.0228203026873,2.97404940807479,5.10367631800989,middle,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,% Production Worker,4.92516245911563,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,% Production Worker,2.96757087497451,2.97404940807479,5.10367631800989,bottom,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,% Production Worker,11.5192984787086,2.97404940807479,5.10367631800989,top,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,% Production Worker,6.40418103479177,2.97404940807479,5.10367631800989,top,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,% Production Worker,5.13062832311742,2.97404940807479,5.10367631800989,top,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,% Production Worker,6.8433457835562,2.97404940807479,5.10367631800989,top,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,% Production Worker,5.56334069622909,2.97404940807479,5.10367631800989,top,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,% Production Worker,2.99348500737565,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,% Production Worker,5.34758801813632,2.97404940807479,5.10367631800989,top,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,% Production Worker,4.25708657693557,2.97404940807479,5.10367631800989,middle,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,% Production Worker,2.32762663734337,2.97404940807479,5.10367631800989,bottom,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,% Production Worker,3.82160792853651,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,% Production Worker,4.04725788877732,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,% Production Worker,4.61267490703846,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,% Production Worker,4.25457956301037,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,% Production Worker,4.03848986482659,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,% Production Worker,3.38676740287357,2.97404940807479,5.10367631800989,middle,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,% Production Worker,5.30400745155648,2.97404940807479,5.10367631800989,top,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,% Production Worker,2.17495474994947,2.97404940807479,5.10367631800989,bottom,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,% Production Worker,0.684849723114806,2.97404940807479,5.10367631800989,bottom,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,% Service Worker,8.83930564908886,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,% Service Worker,8.44251089402182,8.81868016860891,9.82375342706155,bottom,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,% Service Worker,9.77948226270374,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,% Service Worker,8.62978604950568,8.81868016860891,9.82375342706155,bottom,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,% Service Worker,9.09589461711461,8.81868016860891,9.82375342706155,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,% Service Worker,9.12726517983426,8.81868016860891,9.82375342706155,middle,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,% Service Worker,8.62219498663589,8.81868016860891,9.82375342706155,bottom,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,% Service Worker,8.87485511608124,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,% Service Worker,10.2429748222946,8.81868016860891,9.82375342706155,top,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,% Service Worker,7.96848451827052,8.81868016860891,9.82375342706155,bottom,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,% Service Worker,8.82346187136776,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,% Service Worker,8.8170862676893,8.81868016860891,9.82375342706155,bottom,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,% Service Worker,9.06348716243498,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,% Service Worker,16.5084601860485,8.81868016860891,9.82375342706155,top,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,% Service Worker,9.82983573251406,8.81868016860891,9.82375342706155,top,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,% Service Worker,10.1574612104239,8.81868016860891,9.82375342706155,top,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,% Service Worker,9.66576582423409,8.81868016860891,9.82375342706155,middle,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,% Service Worker,8.89027154348696,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,% Service Worker,9.25231980971507,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,% Service Worker,8.89907427633115,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,% Service Worker,9.80550651070404,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,% Service Worker,10.63768312995,8.81868016860891,9.82375342706155,top,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,% Service Worker,10.497699119027,8.81868016860891,9.82375342706155,top,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,% Service Worker,8.47931875750149,8.81868016860891,9.82375342706155,bottom,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,% Service Worker,8.90511910358344,8.81868016860891,9.82375342706155,middle,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,% Service Worker,7.38953116583659,8.81868016860891,9.82375342706155,bottom,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,Dissimilarity: Hispanic and NH-White,0.45065047671569,0.43233416444743,0.563860364781174,middle,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,Dissimilarity: Hispanic and NH-White,0.471713590348009,0.43233416444743,0.563860364781174,middle,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,Dissimilarity: Hispanic and NH-White,0.530443565360355,0.43233416444743,0.563860364781174,middle,2022-06-30,JHU,county
